"";"title";"artist";"artist_bio";"artist_birth_year";"artist_death_year";"num_artists";"n_female_artists";"n_male_artists";"artist_gender";"year_acquired";"year_created";"circumference_cm";"depth_cm";"diameter_cm";"height_cm";"length_cm";"width_cm";"seat_height_cm";"purchase";"gift";"exchange";"classification";"department"
"1933";"Woods (10)";"Gerhard Richter";"(German, born 1932)";1932;NA;1;0;1;"Male";2006;2005;NA;NA;NA;197,1679;NA;132,0803;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1934";"Woods (11)";"Gerhard Richter";"(German, born 1932)";1932;NA;1;0;1;"Male";2006;2005;NA;NA;NA;197,1679;NA;132,0803;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1935";"Woods (12)";"Gerhard Richter";"(German, born 1932)";1932;NA;1;0;1;"Male";2006;2005;NA;NA;NA;197,1679;NA;132,0803;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1936";"Jen";"Marlene Dumas";"(South African, born 1953)";1953;NA;1;1;0;"Female";2006;2005;NA;NA;NA;110,1727;NA;130,1753;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1937";"Axiom of Indifference";"Mel Bochner";"(American, born 1940)";1940;NA;1;0;1;"Male";1997;1972;NA;NA;NA;61;NA;61;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1938";"Axiom of Indifference";"Mel Bochner";"(American, born 1940)";1940;NA;1;0;1;"Male";1997;1972;NA;NA;NA;61;NA;61;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1939";"Pyre";"Jasper Johns";"(American, born 1930)";1930;NA;1;0;1;"Male";2006;2003;NA;5,3975;NA;168,9103;NA;112,0777;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1940";"Pyre 2";"Jasper Johns";"(American, born 1930)";1930;NA;1;0;1;"Male";2006;2003;NA;17,145;NA;168,2753;NA;111,7602;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1941";"Rancho";"Edward Ruscha";"(American, born 1937)";1937;NA;1;0;1;"Male";2006;1968;NA;NA;NA;152,4003;NA;137,1603;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1942";"Coco Was a Poco Loco about Cacao and Men";"Al Hansen";"(American, 1927-1995)";1927;1995;1;0;1;"Male";2006;1968;NA;NA;NA;29,2101;NA;20,32;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1943";"Random Distribution of 40,000 Squares Using the Odd and Even Numbers of a Telephone Directory";"François Morellet";"(French, 1926-2016)";1926;2016;1;0;1;"Male";2012;1960;NA;NA;NA;103;NA;103;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1944";"The Grey Dog";"Albert York";"(American, born 1928)";1928;NA;1;0;1;"Male";2006;1967;NA;NA;NA;22,86;NA;26,3526;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1945";"Cow";"Albert York";"(American, born 1928)";1928;NA;1;0;1;"Male";2006;1972;NA;NA;NA;20,32;NA;27,9401;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1946";"Untitled from the series Lieber Maler, male mir [Dear Painter, Paint for Me]";"Martin Kippenberger";"(German, 1953-1997)";1953;1997;1;0;1;"Male";2007;1981;NA;NA;NA;240,030480061;NA;299,0855981712;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1947";"Active Object";"Willys de Castro";"(Brazilian, 1926-1988)";1926;1988;1;0;1;"Male";2007;1961;NA;238,7605;NA;91,9482;NA;11,176;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1948";"Untitled";"Wade Guyton";"(American, born 1972)";1972;NA;1;0;1;"Male";2007;2006;NA;NA;NA;216,5354;NA;175,2604;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1949";"The Bricks";"Reena Spaulings";NA;NA;NA;1;1;0;"Female";2007;2006;NA;NA;NA;243,8405;NA;1219,2024;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1950";"Earth";"David Wojnarowicz";"(American, 1954-1992)";1954;1992;1;0;1;"Male";2007;1987;NA;NA;NA;182,8804;NA;243,8405;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1951";"White acrylic painting on white and anthracite gray striped fabric";"Daniel Buren";"(French, born 1938)";1938;NA;1;0;1;"Male";2007;1966;NA;NA;NA;228;NA;197;NA;FALSE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1952";"Psychology Today";"Amy Sillman";"(American, born 1955)";1955;NA;1;1;0;"Female";2007;2006;NA;NA;NA;213,3604;NA;182,8804;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1953";"Painting Bitten by a Man";"Jasper Johns";"(American, born 1930)";1930;NA;1;0;1;"Male";2007;1961;NA;NA;NA;24,13;NA;17,4625;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1954";"Untitled";"Lucy McKenzie";"(British, born 1977)";1977;NA;1;1;0;"Female";2007;2002;NA;NA;NA;200;NA;300;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1955";"Untitled";"Lucy McKenzie";"(British, born 1977)";1977;NA;1;1;0;"Female";2007;2002;NA;NA;NA;300;NA;200;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1956";"Everything goes. Primary and secondary colors brought up to white";"Alejandro Puente";"(Argentine, 1933-2013)";1933;2013;1;0;1;"Male";2007;1968;NA;NA;NA;74,9301;NA;174,9428;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1957";"Kinechromatic Device S-14";"Abraham Palatnik";"(Brazilian, born 1928)";1928;NA;1;0;1;"Male";2008;1957;NA;20,0025;NA;80,0102;NA;60,0076;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1958";"Progression 91-A";"Abraham Palatnik";"(Brazilian, born 1928)";1928;NA;1;0;1;"Male";2008;1965;NA;NA;NA;76,9939;NA;72;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1959";"Untitled (Figures)";"Joaquín Torres-García";"(Uruguayan, 1874-1949)";1874;1949;1;0;1;"Male";2008;1927;NA;NA;NA;71,1201;NA;95,8852;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1960";"Still Life";"Mira Schendel";"(Brazilian, born Switzerland. 1919-1988)";1919;1988;1;1;0;"Female";2016;1953;NA;NA;NA;64,8;NA;53,7;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1961";"Head of Jake";"Frank Auerbach";"(British, born Germany 1931. To England 1939.)";1931;NA;1;0;1;"Male";2008;2006;NA;NA;NA;61,3;NA;55,9;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1962";"Homage to J. S. Bach";"Georges Braque";"(French, 1882-1963)";1882;1963;1;0;1;"Male";2008;1911;NA;NA;NA;54;NA;73;NA;FALSE;TRUE;TRUE;"Painting";"Painting & Sculpture"
"1963";"Untitled";"Rosemarie Trockel";"(German, born 1952)";1952;NA;1;1;0;"Female";2008;1987;NA;NA;NA;250;NA;180;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1964";"Planes in Modulated Surface 4";"Lygia Clark";"(Brazilian, 1920-1988)";1920;1988;1;1;0;"Female";2008;1957;NA;1,2;NA;99,7;NA;99,7;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1965";"Untitled";"Guyton\Walker, Wade Guyton, Kelley Walker";"(American) (American, born 1972) (American, born 1969)";NA;NA;3;0;3;NA;2008;2008;NA;NA;NA;175,2603505207;NA;132,0802641605;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1966";"Pilgrim";"Sandra Gamarra";"(Peruvian, born 1972)";1972;NA;1;1;0;"Female";2008;2008;NA;NA;NA;194,9453898908;NA;161,9253238506;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1967";"A Thief in Paradise";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1925;NA;NA;NA;111,7602235204;NA;60,3251206502;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1968";"Beggar on Horseback";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1925;NA;NA;NA;112,0777241554;NA;62,8651257303;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1969";"Classmates";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1924;NA;NA;NA;111,7602235204;NA;62,8651257303;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1970";"The Freshman";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2008;1925;NA;NA;NA;109,2202184404;NA;61,2776225552;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1971";"The Haunted House";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1928;NA;NA;NA;111,1252222504;NA;62,8651257303;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1972";"The Kid Brother";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1927;NA;NA;NA;111,1252222504;NA;61,9126238252;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1973";"The Loves of Carmen";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1927;NA;NA;NA;109,2202184404;NA;60,9601219202;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1974";"The Noose";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2008;1928;NA;NA;NA;110,4902209804;NA;62,8651257303;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1975";"So This Is Marriage";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1925;NA;NA;NA;109,5377190754;NA;61,5951231902;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1976";"Underworld";"Batiste Madalena, Josef von Sternberg";"(American, 1902-1988) (Austrian, born Austria-Hungary (Vienna). 1894-1969)";1902;1988;2;0;2;NA;2008;1927;NA;NA;NA;107,9502159004;NA;61,5951231902;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1977";"The Unknown";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2008;1927;NA;NA;NA;108,5852171704;NA;60,9601219202;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1978";"Variety";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1926;NA;NA;NA;109,2202184404;NA;61,2776225552;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1979";"Wanderer of the Wasteland";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1924;NA;NA;NA;108,5852171704;NA;56,3563627127;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1980";"Variety";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2012;1926;NA;NA;NA;105,4102108204;NA;59,0551181102;NA;FALSE;FALSE;FALSE;"Painting";"Film"
"1981";"The Haunted House";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";1999;1928;NA;NA;NA;111,6014732029;NA;55,5626111252;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1982";"Clothes Make the Pirate";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";1999;1926;NA;NA;NA;110,4902209804;NA;62,3888747777;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1983";"The Volga Boatman Martha Atwell: A Musical Scenic (Reverse)";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";NA;1926;NA;NA;NA;109,2202184404;NA;61,5951231902;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1984";"Fair and Muddy, Our Gang Comedy";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";1999;1924;NA;NA;NA;108,1089662179;NA;60,6426212852;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1985";"Sally of the Sawdust";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";NA;1925;NA;NA;NA;109,2202184404;NA;61,7538735077;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1986";"Behind the Front";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";1999;1927;NA;NA;NA;106,0452120904;NA;54,6101092202;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1987";"The Patriot";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";NA;1928;NA;NA;NA;105,8864617729;NA;61,5951231902;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1988";"The Patriot";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";NA;1928;NA;NA;NA;105,8864617729;NA;61,5951231902;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1989";"The Pony Express";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";NA;1925;NA;NA;NA;111,1252222504;NA;60,9601219202;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1990";"Sally of the Sawdust";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";NA;1925;NA;NA;NA;113,0302260605;NA;66,0401320803;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1991";"Untitled";"Al Held";"(American, 1928-2005)";1928;2005;1;0;1;"Male";2008;1959;NA;NA;NA;185,4;NA;95,3;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1992";"New Shadows III";"Per Kirkeby";"(Danish, born 1938)";1938;NA;1;0;1;"Male";2008;1996;NA;NA;NA;200,0254000508;NA;109,8552197104;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1993";"The Pony Express";"Batiste Madalena";"(American, 1902-1988)";1902;1988;1;0;1;"Male";2008;1925;NA;NA;NA;111,7602235204;NA;62,5476250953;NA;FALSE;TRUE;FALSE;"Painting";"Film"
"1994";"4 White Forms";"Blinky Palermo";"(German, 1943-1977)";1943;1977;1;0;1;"Male";2010;1975;NA;NA;NA;26,6700533401;NA;21,5900431801;NA;FALSE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1995";"Knotted Graphs/3";"Terry Winters";"(American, born 1949)";1949;NA;1;0;1;"Male";2008;2008;NA;NA;NA;195,5803911608;NA;248,920497841;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1996";"Untitled";"Sergej Jensen";"(Danish, born 1973)";1973;NA;1;0;1;"Male";2008;2008;NA;NA;NA;150,2;NA;90,2;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1997";"Untitled Painting No. 6";"Blake Rayne";"(American, born 1969)";1969;NA;1;0;1;"Male";2008;2008;NA;NA;NA;232,4104648209;NA;161,9253238506;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1998";"Guano-Round";"Judit Reigl";"(Hungarian, born 1923)";1923;NA;1;1;0;"Female";2008;1958;NA;NA;NA;212,0904241808;NA;175,2603505207;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1999";"Regulatory Reestablishment";"Kai Althoff";"(German, born 1966)";1966;NA;1;0;1;"Male";2008;2000;NA;12,7000254001;NA;215,9004318009;NA;142,2402844806;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2000";"September";"Gerhard Richter";"(German, born 1932)";1932;NA;1;0;1;"Male";2008;2005;NA;NA;NA;52,0701041402;NA;71,7551435103;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2001";"Large Tapestry";"Dieter Roth, Ingrid Wiener";"(Swiss, born Germany. 1930-1998) (Austrian, born 1942)";1930;1998;2;1;1;NA;2008;1981;NA;NA;NA;220;NA;182;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2002";"Rionegro, Santander";"Beatriz González";"(Colombian, born 1938)";1938;NA;1;1;0;"Female";2009;1967;NA;NA;NA;92;NA;107;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2003";"Guitar, Plate, Fruit Dish, Pitcher, and Music Score";"Georges Braque";"(French, 1882-1963)";1882;1963;1;0;1;"Male";2009;1925;NA;0;NA;72,3901447803;NA;92,7101854204;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2004";"Untitled";"Kelley Walker";"(American, born 1969)";1969;NA;1;0;1;"Male";2009;2008;NA;NA;NA;289,5605791212;NA;381,0007620015;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2005";"Vielles chansons";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1960;NA;3,81000762;NA;47,6250952502;NA;37,4650749301;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2006";"This Room is a Ben Creation";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1962;NA;NA;NA;18;NA;21;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2007";"La Leçon de Musique";"Francis Alÿs";"(Belgian, born 1959)";1959;NA;1;0;1;"Male";2007;2000;NA;NA;NA;21,5900431801;NA;27,9400558801;NA;FALSE;TRUE;FALSE;"Painting";"Media and Performance Art"
"2008";"Untitled";"George Maciunas";"(American, born Lithuania. 1931-1978)";1931;1978;1;0;1;"Male";2008;1952;NA;0;NA;71;NA;55,8;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2009";"iamb (blind smile): Chapter 12";"R. H. Quaytman";"(American, born 1961)";1961;NA;1;1;0;"Female";2009;2008;NA;NA;NA;50,8001016002;NA;50,8001016002;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2010";"The Sun: Chapter 1";"R. H. Quaytman";"(American, born 1961)";1961;NA;1;1;0;"Female";2009;2001;NA;NA;NA;50,8001016002;NA;82,2326644653;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2011";"Black and white striped fabric. External white bands covered over with white paint, recto-verso";"Daniel Buren";"(French, born 1938)";1938;NA;1;0;1;"Male";2009;1970;NA;NA;NA;188,4366268733;NA;140,0177800356;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2012";"Lygia Sleeping and Dreaming (Portrait of Lygia Pape)";"Eduardo Costa";"(Argentine, born 1940)";1940;NA;1;0;1;"Male";2009;1997;NA;17,7800355601;NA;17,7800355601;NA;20,3200406401;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2013";"Untitled";"Josh Smith";"(American, born 1976)";1976;NA;1;0;1;"Male";2009;2008;NA;NA;NA;121,9202438405;NA;91,4401828804;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2014";"Virtues";"Francis Alÿs";"(Belgian, born 1959)";1959;NA;1;0;1;"Male";2007;1992;NA;0;NA;22,2250444501;NA;33,0200660401;NA;FALSE;TRUE;FALSE;"Painting";"Media and Performance Art"
"2015";"iamb (The Limbo of Vanity): Chapter 12";"R. H. Quaytman";"(American, born 1961)";1961;NA;1;1;0;"Female";2009;2008;NA;NA;NA;82,2326644653;NA;133,0327660655;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2016";"iamb (lateral inhibitions in the perceptual field): Chapter 12";"R. H. Quaytman";"(American, born 1961)";1961;NA;1;1;0;"Female";2009;2008;NA;NA;NA;50,8001016002;NA;82,2326644653;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2017";"iamb (lateral inhibitions in the perceptual field): Chapter 12";"R. H. Quaytman";"(American, born 1961)";1961;NA;1;1;0;"Female";2009;2009;NA;NA;NA;50,8001016002;NA;82,2326644653;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2018";"Optima: Chapter 3";"R. H. Quaytman";"(American, born 1961)";1961;NA;1;1;0;"Female";2009;2004;NA;NA;NA;31,4325628651;NA;50,8001016002;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2019";"Untitled";"Josh Smith";"(American, born 1976)";1976;NA;1;0;1;"Male";2009;2008;NA;NA;NA;121,9202438405;NA;91,4401828804;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2020";"Untitled";"Josh Smith";"(American, born 1976)";1976;NA;1;0;1;"Male";2009;2008;NA;NA;NA;121,9202438405;NA;91,4401828804;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2021";"Untitled";"Josh Smith";"(American, born 1976)";1976;NA;1;0;1;"Male";2009;2008;NA;NA;NA;121,9202438405;NA;91,4401828804;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2022";"Untitled";"Josh Smith";"(American, born 1976)";1976;NA;1;0;1;"Male";2009;2008;NA;NA;NA;121,9202438405;NA;91,4401828804;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"2023";"Art";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1974;NA;0,5;NA;21;NA;44,7;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2024";"Plaque for Dirty Water (Eau sale)";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;NA;NA;10;NA;13;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2025";"Plaque for Flux Painting";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;10;NA;14;NA;FALSE;TRUE;FALSE;"Painting";"Fluxus Collection"
"2026";"Plaque for Index for Chest";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;10;NA;14;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2027";"Plaque for Flux Useless Object";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;NA;NA;10;NA;13;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2028";"Plaque for Flux Mystery Food";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;NA;NA;10;NA;13;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2029";"Plaque for Boîte mystère";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;10;NA;14;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2030";"Plaque for Stool";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;10;NA;14;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2031";"Plaque for Stool";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;NA;NA;0,5;NA;10;NA;14,2;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2032";"Plaque for Fluxanything Box";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;10;NA;14,2;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2033";"Plaque for Flux Catalogue";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,8;NA;10;NA;14;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2034";"Plaque for Flux Colors (Je signe toutes les couleurs)";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;10;NA;14;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2035";"Plaque for This box contains an idea so important that it could change art. I hid so that no one can pinch the idea from me";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;14;NA;10;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2036";"Plaque for Boîte mystère";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;10;NA;14,2;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2037";"Plaque for Time";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;NA;NA;10;NA;13;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2038";"Plaque for Black Box (Boîte noire)";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;0,5;NA;10;NA;14;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2039";"Self-Portrait";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1971;NA;1,5;NA;27,5;NA;21,5;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2040";"Flux Painting";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1966;NA;11;NA;35,2;NA;30,5;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2041";"Black Painting";"Eduardo Costa";"(Argentine, born 1940)";1940;NA;1;0;1;"Male";2009;1995;NA;1,587503175;NA;74,6126492253;NA;61,9126238252;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2042";"Green Bar";"Susan Rothenberg";"(American, born 1945)";1945;NA;1;1;0;"Female";2009;2008;NA;NA;NA;223,5204470409;NA;167,6403352807;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2043";"Beat the Devil";"Jacqueline Humphries";"(American, born 1960)";1960;NA;1;1;0;"Female";2009;2008;NA;NA;NA;203,2004064008;NA;220,9804419609;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2044";"Study for The Last Clown, Déjà-vu";"Francis Alÿs";"(Belgian, born 1959)";1959;NA;1;0;1;"Male";NA;1995;NA;0;NA;19,0500381001;NA;24,7650495301;NA;FALSE;TRUE;FALSE;"Painting";"Media and Performance Art"
"2045";"Untitled (from the Hourglass series)";"Alfredo Volpi";"(Brazilian, born Italy. 1896-1988)";1896;1988;1;0;1;"Male";2010;1964;NA;NA;NA;142,8752857506;NA;69,8501397003;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"2046";"Plaque for A Flux Suicide Kit";"Ben Vautier";"(French, born Italy. 1935)";1935;NA;1;0;1;"Male";2008;1984;NA;NA;NA;10;NA;14;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
"2047";"Painting To Be Stepped On";"Yoko Ono";"(Japanese, born 1933)";1933;NA;1;1;0;"Female";2008;1961;NA;4,5;NA;51,2;NA;40,2;NA;FALSE;TRUE;FALSE;"Painting";"Fluxus Collection"
"2048";"Untitled";"Nam June Paik";"(American, born Korea. 1932-2006)";1932;2006;1;0;1;"Male";2008;1974;NA;0;NA;34,5;NA;45;NA;FALSE;TRUE;FALSE;"Painting";"Fluxus Collection"
"2049";"Untitled";"Nam June Paik";"(American, born Korea. 1932-2006)";1932;2006;1;0;1;"Male";2008;1974;NA;0;NA;35;NA;45;NA;FALSE;TRUE;FALSE;"Painting";"Fluxus Collection"
"2050";"Untitled";"Ay-O";"(Japanese, born 1931)";1931;NA;1;0;1;"Male";2008;1966;NA;13,5;NA;46;NA;54,8;NA;FALSE;TRUE;FALSE;"Painting";"Prints & Illustrated Books"
